STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       4625;19190101;19190131;    5;  6.30;   0.79;    2.51;   -1.19;    2.27;   7.9;-999; -11.1;-999;    5;    36.2;    7.9;eor
       4625;19190201;19190228;    5;  6.70;  -0.22;    1.68;   -2.46;    2.24;  10.6;-999; -12.0;-999;    5;    33.3;   11.7;eor
       4625;19190301;19190331;    5;  6.05;   2.54;    5.40;   -0.20;    2.94;  18.0;-999;  -6.0;-999;    5;    59.9;   10.9;eor
       4625;19190401;19190430;    5;  5.18;   6.63;   10.68;    2.54;    2.38;  17.3;-999;  -1.6;-999;    5;    47.9;    7.3;eor
       4625;19190501;19190531;    5;  3.37;  12.41;   18.34;    6.61;    2.43;  25.0;-999;   1.1;-999;    5;     5.5;    3.5;eor
       4625;19190601;19190630;    5;  4.89;  15.17;   20.64;    9.95;    2.84;  33.7;-999;   5.8;-999;    5;    60.1;   10.8;eor
       4625;19190701;19190731;    5;  6.23;  15.46;   19.62;   10.88;    1.98;  27.5;-999;   5.8;-999;    5;    80.0;   20.2;eor
       4625;19190801;19190831;    5;  5.57;  15.45;   19.73;   11.21;    3.08;  25.5;-999;   5.7;-999;    5;    54.5;   15.2;eor
       4625;19190901;19190930;    5;  3.43;  14.90;   20.87;    9.62;    2.24;  32.0;-999;   2.9;-999;    5;    13.2;    7.4;eor
       4625;19191001;19191031;    5;  6.19;   6.88;    9.91;    4.05;    2.34;  19.6;-999;  -0.8;-999;    5;    53.5;   15.1;eor
       4625;19191101;19191130;    5;  6.93;  -0.07;    1.87;   -2.17;    2.63;  11.2;-999; -11.2;-999;    5;    65.4;   13.8;eor
       4625;19191201;19191231;    5;  6.81;   0.20;    1.92;   -2.27;    3.51;   9.3;-999; -12.0;-999;    5;   104.1;   15.6;eor
       4625;19200101;19200131;    5;  6.26;   1.72;    3.72;   -0.46;    3.25;   9.4;-999;  -6.1;-999;    5;    79.2;   12.7;eor
       4625;19200201;19200229;    5;  5.05;   3.65;    6.77;    0.59;    2.74;  14.7;-999;  -4.8;-999;    5;    43.5;    8.4;eor
       4625;19200301;19200331;    5;  4.71;   6.60;   10.50;    2.79;    2.57;  18.2;-999;  -2.6;-999;    5;    21.5;    7.0;eor
       4625;19200401;19200430;    5;  6.36;   9.84;   13.68;    6.12;    1.97;  18.4;-999;   1.9;-999;    5;    92.9;   15.4;eor
       4625;19200501;19200531;    5;  4.90;  13.47;   18.45;    8.51;    2.05;  28.4;-999;   1.0;-999;    5;    72.5;   30.0;eor
       4625;19200601;19200630;    5;  4.27;  15.44;   21.09;   10.15;    2.36;  29.3;-999;   4.8;-999;    5;    28.4;    7.8;eor
       4625;19200701;19200731;    5;  5.20;  17.85;   23.09;   13.17;    2.26;  30.9;-999;   8.7;-999;    5;    75.0;   16.1;eor
       4625;19200801;19200831;    5;  5.30;  15.66;   20.14;   11.75;    2.54;  28.6;-999;   7.3;-999;    5;    82.2;   22.8;eor
       4625;19200901;19200930;    5;  5.39;  13.23;   17.36;    9.74;    2.12;  21.1;-999;   5.4;-999;    5;    39.7;    8.1;eor
       4625;19201001;19201031;    5;  3.49;   7.35;   11.78;    3.42;    2.40;  20.7;-999;  -4.2;-999;    5;    10.0;    4.3;eor
       4625;19201101;19201130;    5;  4.43;   1.86;    4.11;   -0.85;    2.51;  13.8;-999;  -5.1;-999;    5;    12.4;    6.5;eor
       4625;19201201;19201231;    5;  7.40;   0.26;    1.98;   -1.89;    2.58;  11.0;-999;  -9.7;-999;    5;    39.6;    8.5;eor
       4625;19210101;19210131;    5;  6.72;   4.46;    6.45;    1.81;    3.56;  10.6;-999;  -5.3;-999;    5;   126.5;   19.7;eor
       4625;19210201;19210228;    5;  5.06;   1.88;    4.33;   -0.62;    2.56;   8.4;-999;  -6.8;-999;    5;    26.7;   13.7;eor
       4625;19210301;19210331;    5;  4.52;   6.82;   11.43;    2.23;    2.58;  18.5;-999;  -3.6;-999;    5;    15.0;    4.0;eor
       4625;19210401;19210430;    5;  4.04;   8.47;   13.30;    3.90;    2.69;  21.7;-999;  -1.1;-999;    5;    36.4;   12.4;eor
       4625;19210501;19210531;    5;  3.46;  14.84;   20.94;    8.67;    1.88;  30.8;-999;   0.4;-999;    5;    66.8;   42.8;eor
       4625;19210601;19210630;    5;  4.90;  14.70;   19.49;    9.49;    3.10;  32.0;-999;   5.0;-999;    5;    35.0;    9.3;eor
       4625;19210701;19210731;    5;  4.15;  18.54;   24.87;   11.92;    2.47;  33.4;-999;   5.6;-999;    5;    20.2;   14.2;eor
       4625;19210801;19210831;    5;  3.94;  18.07;   23.86;   12.25;    2.86;  35.2;-999;   6.6;-999;    5;    35.4;   14.9;eor
       4625;19210901;19210930;    5;  3.79;  13.97;   19.44;    9.01;    2.25;  29.5;-999;   4.0;-999;    5;    20.9;    6.4;eor
       4625;19211001;19211031;    5;  4.10;  11.41;   16.25;    6.74;    2.35;  24.8;-999;  -0.4;-999;    5;    44.9;   12.8;eor
       4625;19211101;19211130;    5;  5.45;   0.63;    2.87;   -1.37;    2.15;  11.5;-999;  -8.2;-999;    5;    57.7;   23.3;eor
       4625;19211201;19211231;    5;  5.95;   1.35;    3.43;   -1.10;    3.49;  11.4;-999; -10.8;-999;    5;   118.7;   18.3;eor
       4625;19220101;19220131;    5;  5.37;  -3.49;   -1.18;   -5.81;    3.35;  10.0;-999; -15.1;-999;    5;    54.7;   19.4;eor
       4625;19220201;19220228;    5;  4.99;  -1.34;    1.74;   -4.61;    2.36;  12.9;-999; -16.1;-999;    5;    39.5;    8.2;eor
       4625;19220301;19220331;    5;  5.80;   3.45;    6.75;    0.50;    2.60;  13.9;-999;  -4.4;-999;    5;    45.9;    9.9;eor
       4625;19220401;19220430;    5;  5.07;   5.83;   10.17;    2.12;    2.38;  25.9;-999;  -3.9;-999;    5;    47.8;   11.6;eor
       4625;19220501;19220531;    5;  3.64;  13.97;   19.42;    7.59;    2.30;  35.7;-999;   1.3;-999;    5;    29.2;   18.4;eor
       4625;19220601;19220630;    5;  4.44;  16.12;   21.41;   10.59;    2.34;  29.8;-999;   6.5;-999;    5;    55.8;   22.1;eor
       4625;19220701;19220731;    5;  6.02;  16.25;   20.33;   11.64;    2.19;  29.2;-999;   7.0;-999;    5;   157.3;   36.8;eor
       4625;19220801;19220831;    5;  4.75;  15.31;   20.05;   10.93;    2.01;  28.6;-999;   6.4;-999;    5;    62.9;   10.5;eor
       4625;19220901;19220930;    5;  5.51;  11.80;   15.80;    8.22;    2.54;  20.6;-999;   3.6;-999;    5;    70.3;   13.2;eor
       4625;19221001;19221031;    5;  4.06;   5.28;    9.85;    1.86;    1.98;  15.9;-999;  -4.1;-999;    5;    25.4;    7.8;eor
       4625;19221101;19221130;    5;  5.98;   3.17;    5.35;    0.77;    2.87;   8.6;-999;  -5.5;-999;    5;    55.6;   13.1;eor
       4625;19221201;19221231;    5;  6.71;   2.94;    4.73;    1.04;    2.54;   8.8;-999;  -9.4;-999;    5;    51.5;    8.0;eor
       4625;19230101;19230131;    5;  6.49;   2.55;    4.34;    0.55;    2.82;   8.0;-999;  -5.0;-999;    5;    77.6;   17.5;eor
       4625;19230201;19230228;    5;  5.52;  -0.60;    1.96;   -2.76;    2.65;  11.2;-999; -10.2;-999;    5;    26.8;    5.2;eor
       4625;19230301;19230331;    5;  4.70;   4.81;    9.14;    0.65;    2.24;  18.0;-999;  -1.9;-999;    5;     8.1;    3.3;eor
       4625;19230401;19230430;    5;  4.55;   6.88;   11.71;    1.99;    2.74;  20.7;-999;  -3.3;-999;    5;    43.1;   21.9;eor
       4625;19230501;19230531;    5;  6.03;  11.11;   15.47;    6.77;    2.09;  26.1;-999;   1.3;-999;    5;    52.8;    7.5;eor
       4625;19230601;19230630;    5;  6.40;  11.79;   15.51;    7.73;    2.98;  22.4;-999;   3.3;-999;    5;    47.5;    6.3;eor
       4625;19230701;19230731;    5;  4.22;  19.03;   24.62;   13.32;    2.13;  35.9;-999;   7.1;-999;    5;    67.1;   14.5;eor
       4625;19230801;19230831;    5;  5.50;  15.26;   19.91;   11.09;    2.80;  26.1;-999;   7.2;-999;    5;    71.3;   20.0;eor
       4625;19230901;19230930;    5;  4.78;  13.28;   17.43;    9.18;    2.38;  26.4;-999;   4.7;-999;    5;    65.1;   11.8;eor
       4625;19231001;19231031;    5;  5.69;  10.62;   14.58;    7.33;    2.77;  23.7;-999;   2.1;-999;    5;    70.4;    9.2;eor
       4625;19231101;19231130;    5;  6.05;   3.24;    5.29;    1.25;    2.52;  12.4;-999;  -3.5;-999;    5;    39.6;    7.2;eor
       4625;19231201;19231231;    5;  5.44;  -2.35;   -0.32;   -4.45;    2.22;   7.2;-999; -14.0;-999;    5;    44.5;   11.9;eor
       4625;19240101;19240131;    5;  5.31;  -2.45;   -0.26;   -5.41;    2.24;   6.0;-999; -12.4;-999;    5;    25.6;    8.2;eor
       4625;19240201;19240229;    5;  5.02;  -2.78;    0.18;   -5.70;    3.23;   5.8;-999; -11.2;-999;    5;    28.5;   13.5;eor
       4625;19240301;19240331;    5;  4.64;   1.72;    5.47;   -1.79;    2.04;  15.2;-999;  -7.2;-999;    5;    22.3;    2.9;eor
       4625;19240401;19240430;    5;  5.57;   5.52;    9.25;    1.96;    2.73;  18.2;-999;  -3.9;-999;    5;    87.0;   15.2;eor
       4625;19240501;19240531;    5;  4.82;  13.49;   18.00;    8.42;    2.07;  29.5;-999;   0.4;-999;    5;    46.7;   11.5;eor
       4625;19240601;19240630;    5;  4.85;  16.14;   21.14;   10.60;    2.80;  30.3;-999;   2.3; 271.80;    5;    21.8;   10.3;eor
       4625;19240701;19240731;    5;  4.36;  17.37;   22.36;   11.97;    2.31;  32.1;-999;   7.5; 276.50;    5;    83.3;   16.6;eor
       4625;19240801;19240831;    5;  4.94;  15.95;   20.49;   11.72;    1.81;  27.6;-999;   9.0; 219.40;    5;   125.7;   28.7;eor
       4625;19240901;19240930;    5;  5.07;  14.35;   18.78;   10.67;    2.70;  25.7;-999;   6.4; 120.30;    5;    62.0;   16.5;eor
       4625;19241001;19241031;    5;  4.85;   9.85;   13.20;    6.47;    2.48;  20.0;-999;   1.0;  97.00;    5;    46.9;   16.6;eor
       4625;19241101;19241130;    5;  4.49;   3.86;    6.49;    1.32;    2.37;  13.2;-999;  -4.8;  84.80;    5;    25.0;   11.6;eor
       4625;19241201;19241231;    5;  6.41;   2.61;    4.50;    0.41;    2.15;   8.7;-999;  -7.7;  14.30;    5;    44.1;   20.4;eor
       4625;19250101;19250131;    5;  6.26;   3.43;    5.53;    1.01;    2.95;  10.8;-999;  -4.1;  35.10;    5;    47.8;    8.6;eor
       4625;19250201;19250228;    5;  5.29;   4.09;    7.00;    1.16;    2.71;  11.0;-999;  -3.6;  72.00;    5;    58.7;   16.1;eor
       4625;19250301;19250331;    5;  5.53;   1.87;    5.33;   -1.04;    2.39;  13.3;-999;  -9.7; 106.10;    5;    62.0;   11.4;eor
       4625;19250401;19250430;    5;  4.03;   8.57;   13.05;    3.27;    2.24;  19.9;-999;  -1.7; 195.20;    5;    37.9;   12.1;eor
       4625;19250501;19250531;    5;  3.60;  15.43;   21.31;    9.29;    2.11;  27.6;-999;   3.3; 311.00;    5;    30.5;    7.4;eor
       4625;19250601;19250630;    5;  4.37;  15.92;   20.78;    9.83;    2.56;  30.3;-999;   6.3; 255.60;    5;    28.8;   11.6;eor
       4625;19250701;19250731;    5;  4.05;  19.88;   25.56;   13.65;    2.59;  33.4;-999;   7.6; 292.70;    5;    49.7;   24.1;eor
       4625;19250801;19250831;    5;  5.75;  17.56;   22.10;   13.17;    2.25;  33.4;-999;   9.5; 163.80;    5;    29.4;    5.5;eor
       4625;19250901;19250930;    5;  5.09;  11.72;   16.01;    8.19;    2.28;  21.2;-999;   3.6; 123.30;    5;    67.5;   12.5;eor
       4625;19251001;19251031;    5;  5.09;   8.63;   12.31;    4.62;    2.63;  21.7;-999;  -2.5;  91.80;    5;    52.0;   15.7;eor
       4625;19251101;19251130;    5;  5.75;   2.22;    4.40;   -0.06;    2.18;  11.7;-999; -10.1;  55.20;    5;    48.0;   16.2;eor
       4625;19251201;19251231;    5;  6.64;  -0.89;    1.24;   -3.84;    2.58;  12.6;-999; -13.2;  18.20;    5;   125.3;   24.8;eor
       4625;19260101;19260131;    5;  6.57;  -0.03;    1.86;   -2.31;    2.55;   7.5;-999; -14.7;  19.20;    5;    58.5;   10.0;eor
       4625;19260201;19260228;    5;  7.56;   2.86;    4.45;    1.21;    2.19;   9.6;-999;  -6.1;   6.00;    5;    65.7;   15.2;eor
       4625;19260301;19260331;    5;  5.39;   4.16;    7.37;    0.71;    2.84;  13.7;-999;  -4.6;  75.10;    5;    52.1;   13.2;eor
       4625;19260401;19260430;    5;  4.76;   9.87;   14.84;    4.63;    1.99;  23.7;-999;  -0.1; 140.80;    5;    20.1;    5.5;eor
       4625;19260501;19260531;    5;  5.36;  11.75;   16.13;    6.74;    1.89;  24.2;-999;   0.9; 187.00;    5;    47.4;   10.3;eor
       4625;19260601;19260630;    5;  5.13;  15.42;   19.72;   10.53;    2.04;  24.4;-999;   6.8; 154.60;    5;    84.5;   22.8;eor
       4625;19260701;19260731;    5;  4.53;  19.28;   24.37;   14.20;    2.38;  32.2;-999;  10.0; 240.70;    5;   141.5;   51.3;eor
       4625;19260801;19260831;    5;  4.37;  16.78;   21.74;   12.22;    2.39;  26.2;-999;   8.5; 240.10;    5;    37.9;    6.2;eor
       4625;19260901;19260930;    5;  4.67;  14.52;   19.48;   10.38;    2.13;  28.6;-999;   3.1; 129.20;    5;    54.6;   19.2;eor
       4625;19261001;19261031;    5;  5.51;   7.58;   10.62;    4.74;    2.62;  20.4;-999;  -1.6;  67.30;    5;   115.9;   25.7;eor
       4625;19261101;19261130;    5;  5.41;   6.18;    8.49;    3.98;    2.45;  15.2;-999;  -1.1;  62.40;    5;    59.4;   18.0;eor
       4625;19261201;19261231;    5;  6.77;   2.44;    3.91;    0.60;    3.02;   8.9;-999;  -3.2;  17.30;    5;    49.6;    8.2;eor
       4625;19270101;19270131;    5;  6.95;   2.40;    4.03;    0.62;    2.41;   8.6;-999;  -9.4;  16.60;    5;    54.8;   13.0;eor
       4625;19270201;19270228;    5;  6.06;   1.09;    3.74;   -1.23;    2.04;  11.2;-999;  -7.2;  59.50;    5;    16.7;    9.5;eor
       4625;19270301;19270331;    5;  5.57;   7.09;   11.00;    3.62;    2.26;  18.7;-999;  -1.0; 106.10;    5;    49.2;   10.5;eor
       4625;19270401;19270430;    5;  5.60;   6.81;   10.44;    2.70;    2.90;  16.6;-999;  -0.6; 119.70;    5;    66.0;   14.0;eor
       4625;19270501;19270531;    5;  4.63;  10.21;   14.73;    4.78;    2.61;  22.2;-999;   0.2; 209.30;    5;    53.9;    7.9;eor
       4625;19270601;19270630;    5;  5.73;  13.78;   18.24;    8.94;    2.53;  27.7;-999;   4.1; 165.50;    5;    98.9;   19.4;eor
       4625;19270701;19270731;    5;  5.39;  18.69;   23.04;   14.06;    2.11;  29.1;-999;  10.0; 186.30;    5;   139.2;   36.8;eor
       4625;19270801;19270831;    5;  5.10;  17.61;   21.83;   13.36;    2.08;  29.8;-999;   9.1; 176.10;    5;   126.9;   31.0;eor
       4625;19270901;19270930;    5;  -999;  13.96;   18.20;   10.43;    2.43;  27.0;-999;   3.7; 153.90;    5;    55.4;   11.6;eor
       4625;19271001;19271031;    5;  5.04;   9.22;   12.88;    6.04;    2.52;  17.6;-999;   0.5;  91.90;    5;    48.6;    9.2;eor
       4625;19271101;19271130;    5;  6.17;   2.21;    4.04;    0.58;    2.34;  14.7;-999;  -8.0;  38.40;    5;    36.3;   11.0;eor
       4625;19271201;19271231;    5;  5.45;  -2.79;   -0.56;   -5.09;    2.33;   7.8;-999; -12.2;  43.50;    5;    26.2;    8.0;eor
       4625;19280101;19280131;    5;  6.15;   1.07;    3.13;   -1.21;    3.00;   6.8;-999; -10.6;  33.60;    5;    70.8;   13.0;eor
       4625;19280201;19280229;    5;  5.21;   2.43;    5.24;    0.04;    2.94;  11.1;-999;  -4.1;  69.30;    5;    78.6;   14.7;eor
       4625;19280301;19280331;    5;  3.34;   3.08;    7.83;   -1.37;    2.55;  16.6;-999;  -7.2; 173.80;    5;    16.7;    9.8;eor
       4625;19280401;19280430;    5;  4.83;   7.47;   11.81;    2.96;    2.44;  23.8;-999;  -2.3; 172.40;    5;    52.9;   17.3;eor
       4625;19280501;19280531;    5;  4.59;  11.15;   16.08;    5.60;    2.23;  23.2;-999;   1.4; 237.80;    5;    52.8;   32.1;eor
       4625;19280601;19280630;    5;  5.17;  14.18;   18.61;    8.59;    2.99;  23.2;-999;   2.4; 174.50;    5;    39.5;    5.8;eor
       4625;19280701;19280731;    5;  4.26;  17.53;   22.40;   11.94;    2.54;  32.5;-999;   7.8; 209.60;    5;    52.8;   15.6;eor
       4625;19280801;19280831;    5;  5.38;  16.01;   20.77;   11.65;    2.33;  28.1;-999;   7.3; 169.20;    5;    99.9;   25.0;eor
       4625;19280901;19280930;    5;  2.77;  13.07;   19.32;    7.38;    1.81;  30.6;-999;   0.1; 215.60;    5;    10.8;    3.5;eor
       4625;19281001;19281031;    5;  5.41;   9.52;   13.42;    6.09;    2.13;  18.8;-999;  -1.9;  96.60;    5;    73.1;   17.5;eor
       4625;19281101;19281130;    5;  6.59;   6.65;    8.96;    4.77;    2.80;  15.3;-999;  -2.6;  37.70;    5;   140.3;   26.0;eor
       4625;19281201;19281231;    5;  6.18;   0.33;    1.76;   -1.30;    2.48;   7.1;-999;  -9.2;  19.80;    5;    27.0;    7.6;eor
       4625;19290101;19290131;    5;  5.65;  -3.98;   -1.57;   -6.51;    2.45;   3.4;-999; -13.7;  28.40;    5;    31.9;    6.6;eor
       4625;19290201;19290228;    5;  3.99; -10.40;   -6.30;  -14.82;    2.29;   1.0;-999; -24.1;  66.90;    5;    41.0;   12.1;eor
       4625;19290301;19290331;    5;  5.96;   2.82;    6.21;   -1.22;    2.00;  15.1;-999; -16.6;  50.10;    5;    10.9;    3.1;eor
       4625;19290401;19290430;    5;  5.22;   4.41;    8.37;    0.31;    2.97;  17.6;-999;  -7.4; 165.20;    5;    48.6;   11.0;eor
       4625;19290501;19290531;    5;  4.28;  13.62;   18.13;    7.62;    2.23;  27.3;-999;  -0.1; 262.50;    5;    56.9;   18.3;eor
       4625;19290601;19290630;    5;  4.37;  14.87;   18.74;    9.29;    2.78;  28.8;-999;   3.0; 243.80;    5;    59.4;   26.0;eor
       4625;19290701;19290731;    5;  4.64;  17.78;   22.12;   11.76;    2.27;  30.5;-999;   6.3; 234.20;    5;    36.3;    9.9;eor
       4625;19290801;19290831;    5;  4.21;  17.86;   22.85;   11.96;    1.95;  30.8;-999;   6.8; 223.50;    5;    28.2;   12.0;eor
       4625;19290901;19290930;    5;  3.66;  15.69;   21.45;   10.51;    2.16;  32.9;-999;   4.6; 193.70;    5;    36.0;   20.2;eor
       4625;19291001;19291031;    5;  5.87;   9.76;   12.84;    6.69;    2.46;  17.1;-999;   0.6;  83.20;    5;    78.7;   25.3;eor
       4625;19291101;19291130;    5;  5.20;   5.38;    7.51;    2.95;    2.40;  12.0;-999;  -1.6;  57.20;    5;    38.4;   10.2;eor
       4625;19291201;19291231;    5;  5.74;   3.65;    5.75;    1.69;    3.41;  11.6;-999;  -7.7;  37.50;    5;    69.2;   17.0;eor
       4625;19300101;19300131;    5;  5.41;   2.72;    4.98;    0.67;    2.41;  13.2;-999;  -3.8;  58.00;    5;    44.5;   11.1;eor
       4625;19300201;19300228;    5;  5.50;   0.36;    2.65;   -1.76;    2.57;   6.2;-999;  -4.4;  60.90;    5;     9.2;    4.6;eor
       4625;19300301;19300331;    5;  5.50;   3.70;    8.01;    0.52;    2.51;  15.9;-999;  -4.4; 108.20;    5;    26.8;   10.0;eor
       4625;19300401;19300430;    5;  5.84;   8.06;   11.85;    4.14;    2.53;  22.9;-999;  -0.6;  97.60;    5;    26.3;   13.1;eor
       4625;19300501;19300531;    5;  4.88;  12.15;   16.01;    6.54;    2.30;  21.6;-999;   0.0; 202.80;    5;    42.8;   12.3;eor
       4625;19300601;19300630;    5;  3.67;  18.18;   22.71;   11.97;    1.55;  31.7;-999;   5.6; 313.50;    5;    39.3;   17.2;eor
       4625;19300701;19300731;    5;  5.10;  17.17;   21.36;   12.15;    1.70;  31.0;-999;   6.4; 194.40;    5;    85.7;   26.6;eor
       4625;19300801;19300831;    5;  3.92;  16.30;   20.73;   11.83;    1.61;  28.4;-999;   8.7; 220.10;    5;    75.2;   25.0;eor
       4625;19300901;19300930;    5;  5.17;  13.39;   16.58;   10.18;    1.21;  20.7;-999;   4.8;  92.60;    5;   108.1;   39.1;eor
       4625;19301001;19301031;    5;  3.81;   9.45;   12.76;    5.57;    2.43;  20.7;-999;   0.8; 111.80;    5;    62.7;   11.0;eor
       4625;19301101;19301130;    5;  5.15;   5.52;    7.66;    2.88;    2.68;  12.0;-999;  -1.6;  36.10;    5;    66.2;   10.3;eor
       4625;19301201;19301231;    5;  6.59;   1.32;    2.75;   -0.44;    1.39;   6.6;-999;  -4.6;  12.70;    5;    17.9;    4.6;eor
       4625;19310101;19310131;    5;  5.77;   0.65;    2.12;   -1.17;    2.17;   6.4;-999;  -8.3;  27.70;    5;    59.8;   11.5;eor
       4625;19310201;19310228;    5;  7.00;  -0.37;    1.14;   -2.33;    1.63;   8.2;-999;  -7.3;  14.80;    5;    33.3;    8.5;eor
       4625;19310301;19310331;    5;  2.89;   0.51;    3.86;   -4.20;    1.68;  13.2;-999; -14.9; 189.60;    5;     6.8;    3.9;eor
       4625;19310401;19310430;    5;  4.39;   6.42;    9.70;    1.39;    1.81;  18.5;-999;  -4.2; 149.60;    5;    50.8;    8.4;eor
       4625;19310501;19310531;    5;  3.41;  15.23;   19.77;   10.15;    1.30;  28.5;-999;   2.5; 260.20;    5;    84.9;   29.3;eor
       4625;19310601;19310630;    5;  3.99;  15.20;   19.46;   10.11;    1.73;  26.4;-999;   4.1; 233.20;    5;    38.5;    9.9;eor
       4625;19310701;19310731;    5;  5.35;  17.27;   21.56;   13.07;    1.76;  28.4;-999;   6.6; 154.40;    5;   124.6;   28.6;eor
       4625;19310801;19310831;    5;  3.72;  15.81;   20.08;   11.17;    1.78;  30.6;-999;   5.9; 225.80;    5;    68.7;   15.7;eor
       4625;19310901;19310930;    5;  4.97;  11.18;   14.93;    6.94;    1.56;  23.1;-999;   0.6;-999;    5;    82.5;   26.9;eor
       4625;19311001;19311031;    5;  4.57;   7.86;   11.28;    4.24;    1.81;  20.4;-999;  -4.5;  96.30;    5;    39.4;   10.8;eor
       4625;19311101;19311130;    5;  5.71;   4.94;    6.85;    2.01;    1.34;  16.2;-999;  -7.5;  47.30;    5;    18.6;    6.0;eor
       4625;19311201;19311231;    5;  6.02;   1.31;    3.26;   -1.32;    1.96;  10.0;-999;  -9.5;  32.30;    5;    44.1;   14.7;eor
       4625;19320101;19320131;    5;  5.92;   2.28;    4.41;   -0.64;    1.56;  10.6;-999; -10.3;  31.20;    5;    53.3;   13.9;eor
       4625;19320201;19320229;    5;  4.38;   0.08;    2.70;   -3.68;    2.32;   7.1;-999;  -9.5;  80.40;    5;     1.8;    1.5;eor
       4625;19320301;19320331;    5;  3.71;   1.36;    4.56;   -3.42;    1.82;  14.8;-999; -17.7; 158.20;    5;    13.4;    4.0;eor
       4625;19320401;19320430;    5;  5.40;   7.40;   11.13;    2.19;    2.74;  20.5;-999;  -2.3; 129.40;    5;    49.1;   17.9;eor
       4625;19320501;19320531;    5;  5.13;  13.25;   17.82;    8.17;    1.97;  31.5;-999;   0.8; 180.80;    5;    33.8;   14.3;eor
       4625;19320601;19320630;    5;  3.57;  14.87;   19.81;    8.62;    2.47;  29.9;-999;   3.5; 280.40;    5;     8.8;    4.7;eor
       4625;19320701;19320731;    5;  4.87;  19.04;   24.12;   14.65;    1.98;  31.7;-999;   9.8; 230.60;    5;    55.5;   13.7;eor
       4625;19320801;19320831;    5;  4.01;  18.65;   23.45;   14.07;    2.04;  33.0;-999;   9.4; 217.40;    5;    67.6;   17.8;eor
       4625;19320901;19320930;    5;  5.43;  13.96;   17.93;   10.79;    2.61;  26.0;-999;   2.8; 129.60;    5;   102.8;   23.5;eor
       4625;19321001;19321031;    5;  6.25;   8.65;   11.94;    6.05;    3.40;  18.8;-999;   0.9;  86.40;    5;   111.3;   12.7;eor
       4625;19321101;19321130;    5;  5.27;   4.75;    6.85;    2.33;    2.91;  13.1;-999;  -1.5;  57.40;    5;    34.3;    8.7;eor
       4625;19321201;19321231;    5;  5.01;   1.89;    3.79;   -0.35;    1.97;  10.8;-999;  -7.5;  50.60;    5;     8.3;    3.2;eor
       4625;19330101;19330131;    5;  6.01;  -1.72;    0.06;   -4.18;    2.27;   8.3;-999; -15.2;  52.10;    5;    27.3;    9.1;eor
       4625;19330201;19330228;    5;  5.84;   0.18;    2.69;   -2.58;    3.07;   9.2;-999; -11.8;  64.70;    5;    41.7;    9.0;eor
       4625;19330301;19330331;    5;  3.81;   4.99;    9.47;    0.94;    2.16;  18.0;-999;  -5.3; 146.30;    5;    37.7;   14.4;eor
       4625;19330401;19330430;    5;  4.13;   6.62;   10.91;    2.32;    2.50;  18.9;-999;  -2.4;-999;    5;    15.0;    4.2;eor
       4625;19330501;19330531;    5;  4.29;  11.95;   16.41;    7.64;    2.23;  26.8;-999;   3.7; 194.40;    5;    48.4;   22.0;eor
       4625;19330601;19330630;    5;  4.04;  15.68;   19.99;   10.67;    2.62;  25.0;-999;   6.2; 245.00;    5;    86.4;   55.8;eor
       4625;19330701;19330731;    5;  4.60;  18.30;   22.89;   13.88;    2.75;  30.0;-999;   9.5; 237.60;    5;    50.9;    9.8;eor
       4625;19330801;19330831;    5;  3.71;  16.92;   22.16;   12.28;    2.17;  28.8;-999;   8.7; 252.60;    5;    47.9;   10.3;eor
       4625;19330901;19330930;    5;  3.16;  13.76;   19.00;    9.18;    1.64;  24.2;-999;   4.4; 173.70;    5;    37.6;    9.1;eor
       4625;19331001;19331031;    5;  5.77;   9.28;   12.71;    6.57;    2.18;  22.2;-999;   3.2;  85.20;    5;    61.1;   16.9;eor
       4625;19331101;19331130;    5;  7.04;   3.11;    4.74;    1.71;    2.06;   9.3;-999;  -2.2;-999;    5;    34.4;    6.5;eor
       4625;19331201;19331231;    5;  6.10;  -2.25;   -0.14;   -4.74;    1.93;   5.6;-999; -17.0;  30.90;    5;    11.4;    5.4;eor
       4625;19340101;19340131;    5;  6.58;   1.12;    2.65;   -0.45;    2.26;  10.5;-999;  -6.4;  23.70;    5;    60.5;   16.3;eor
       4625;19340201;19340228;    5;  6.24;   2.71;    4.88;    0.74;    2.95;   8.4;-999;  -7.7;  38.20;    5;    21.9;    5.0;eor
       4625;19340301;19340331;    5;  5.83;   4.47;    7.70;    1.78;    2.46;  12.2;-999;  -0.9;  78.20;    5;    35.6;    8.8;eor
       4625;19340401;19340430;    5;  2.83;  10.10;   15.24;    5.15;    2.39;  22.0;-999;   0.4; 231.50;    5;    31.4;   13.6;eor
       4625;19340501;19340531;    5;  3.32;  12.94;   18.28;    7.64;    2.75;  27.2;-999;   1.4; 265.80;    5;    15.6;    4.5;eor
       4625;19340601;19340630;    5;  4.05;  16.43;   21.69;   10.81;    2.32;  29.6;-999;   6.6; 264.50;    5;    25.6;    6.2;eor
       4625;19340701;19340731;    5;  3.72;  18.34;   23.95;   12.95;    2.69;  29.0;-999;   9.1; 281.40;    5;    28.9;   13.5;eor
